cellid,date.time,from,rain.1h.dmi,air.temp.dmi,mean_wind_speed,soil.temp.dmi,wind.2m.dmi,source.dmi,imei,air.temp.fs,humidity,rain.1h.fs,soil.temp.fs,wind.2m.fs,year2,year4,source.fs,air.temp.error,air.temp.aerror,wind.2m.error,wind.2m.aerror,wind.2m.rerror,rain.1h.error,rain.1h.aerror,rain.1h.rerror,rain.1h.not0.error,rain.1h.not0.aerror,rain.1h.not0.rerror,year,mnth,dom,hr
10km_624_54,2020-04-29T00:00:00Z,2020-04-28 19:00:00,0,6.6,1.6,9.7,1.22721599768746,DMI,869867036916338,5.17666666666667,96.11,0,9.435,1.37166666666667,,2020,FieldSense,1.42333333333333,1.42333333333333,-0.14445066897921,0.14445066897921,-0.105310329753981,0,0,,,,,20,4,28,20
10km_624_54,2020-04-29T01:00:00Z,2020-04-28 20:00:00,0,5.7,1.3,9.5,0.997112998121059,DMI,869867036916338,3.70666666666667,100,0,8.955,0.355,,2020,FieldSense,1.99333333333333,1.99333333333333,0.642112998121058,0.642112998121058,1.80876900879171,0,0,,,,,20,4,28,21
10km_624_54,2020-04-29T02:00:00Z,2020-04-28 21:00:00,0,5,1.3,9.3,0.997112998121059,DMI,869867036916338,1.975,100,0,8.445,0.1,,2020,FieldSense,3.025,3.025,0.897112998121059,0.897112998121059,8.97112998121059,0,0,,,,,20,4,28,22
10km_624_54,2020-04-29T03:00:00Z,2020-04-28 22:00:00,0,4.6,1.3,9,0.997112998121059,DMI,869867036916338,0.84,100,0,7.985,0.1,,2020,FieldSense,3.76,3.76,0.897112998121059,0.897112998121059,8.97112998121059,0,0,,,,,20,4,28,23
10km_624_54,2020-04-29T04:00:00Z,2020-04-28 23:00:00,0,3.8,1.2,8.8,0.920411998265592,DMI,869867036916338,0.301666666666667,100,0,7.53833333333333,0.118333333333333,,2020,FieldSense,3.49833333333333,3.49833333333333,0.802078664932259,0.802078664932259,6.77812956280782,0,0,,,,,20,4,29,0
10km_624_54,2020-04-29T05:00:00Z,2020-04-29 00:00:00,0,3.3,1.4,8.5,1.07381399797652,DMI,869867036916338,-0.0583333333333333,100,0,7.175,0.1,,2020,FieldSense,3.35833333333333,3.35833333333333,0.973813997976524,0.973813997976524,9.73813997976525,0,0,,,,,20,4,29,1
10km_624_54,2020-04-29T06:00:00Z,2020-04-29 01:00:00,0,3.1,1.4,8.3,1.07381399797652,DMI,869867036916338,1.4,100,0,6.91166666666667,0.463333333333333,,2020,FieldSense,1.7,1.7,0.610480664643191,0.610480664643191,1.31758416829466,0,0,,,,,20,4,29,2
10km_624_54,2020-04-29T07:00:00Z,2020-04-29 02:00:00,0,3,1.5,8.1,1.15051499783199,DMI,869867036916338,3.42333333333333,100,0,6.83,1.18666666666667,,2020,FieldSense,-0.423333333333334,0.423333333333334,-0.0361516688346764,0.0361516688346764,-0.0304648894674239,0,0,,,,,20,4,29,3
10km_624_54,2020-04-29T08:00:00Z,2020-04-29 03:00:00,0,3.2,1.4,8,1.07381399797652,DMI,869867036916338,4.3,100,0,6.82,0.703333333333333,,2020,FieldSense,-1.1,1.1,0.370480664643191,0.370480664643191,0.526749760156196,0,0,,,,,20,4,29,4
10km_624_54,2020-04-29T09:00:00Z,2020-04-29 04:00:00,0.1,4.2,1.8,7.8,1.38061799739839,DMI,869867036916338,5.74666666666667,100,0,6.985,1.40333333333333,,2020,FieldSense,-1.54666666666667,1.54666666666667,-0.0227153359349446,0.0227153359349446,-0.0161867001911719,0.1,0.1,Inf,0.1,0.1,Inf,20,4,29,5
10km_624_54,2020-04-29T10:00:00Z,2020-04-29 05:00:00,0,5.6,2,7.7,1.53401999710932,DMI,869867036916338,7.435,99.94,0,7.30833333333333,2.13833333333333,,2020,FieldSense,-1.835,1.835,-0.604313336224013,0.604313336224013,-0.282609510315205,0,0,,,,,20,4,29,6
10km_624_54,2020-04-29T11:00:00Z,2020-04-29 06:00:00,0,6.9,2.5,7.7,1.91752499638665,DMI,869867036916338,8.90333333333333,92.0366666666667,0,7.82833333333333,1.88166666666667,,2020,FieldSense,-2.00333333333333,2.00333333333333,0.0358583297199844,0.0358583297199844,0.019056685413632,0,0,,,,,20,4,29,7
10km_624_54,2020-04-29T12:00:00Z,2020-04-29 07:00:00,0,8.1,3.1,7.8,2.37773099551945,DMI,869867036916338,9.965,76.825,0,8.36166666666667,2.06,,2020,FieldSense,-1.865,1.865,0.317730995519447,0.317730995519447,0.154238347339538,0,0,,,,,20,4,29,8
10km_624_54,2020-04-29T13:00:00Z,2020-04-29 08:00:00,0,8.7,3.6,8,2.76123599479678,DMI,869867036916338,10.9916666666667,70.5583333333333,0,8.955,3.63166666666667,,2020,FieldSense,-2.29166666666667,2.29166666666667,-0.870430671869889,0.870430671869889,-0.239678018871929,0,0,,,,,20,4,29,9
10km_624_54,2020-04-29T14:00:00Z,2020-04-29 09:00:00,0,8.8,3.9,8.1,2.99133899436318,DMI,869867036916338,10.9033333333333,72.8483333333333,0,9.465,4.03666666666667,,2020,FieldSense,-2.10333333333333,2.10333333333333,-1.04532767230349,1.04532767230349,-0.258958135170146,0,0,,,,,20,4,29,10
10km_624_54,2020-04-29T15:00:00Z,2020-04-29 10:00:00,0,8.8,3.9,8.3,2.99133899436318,DMI,869867036916338,10.3916666666667,71.79,0,9.84,4.48166666666667,,2020,FieldSense,-1.59166666666667,1.59166666666667,-1.49032767230349,1.49032767230349,-0.332538714534063,0,0,,,,,20,4,29,11
10km_624_54,2020-04-29T16:00:00Z,2020-04-29 11:00:00,0,9.1,4.9,8.5,3.75834899291784,DMI,869867036916338,9.93333333333333,75.795,0,9.92,5.07166666666667,,2020,FieldSense,-0.833333333333334,0.833333333333334,-1.31331767374883,1.31331767374883,-0.258951890979066,0,0,,,,,20,4,29,12
10km_624_54,2020-04-29T17:00:00Z,2020-04-29 12:00:00,0,9.1,5.1,8.7,3.91175099262877,DMI,869867036916338,9.46166666666667,78.1783333333333,0,9.84,4.92666666666667,,2020,FieldSense,-0.361666666666668,0.361666666666668,-1.0149156740379,1.0149156740379,-0.2060045346491,0,0,,,,,20,4,29,13
10km_624_54,2020-04-29T18:00:00Z,2020-04-29 13:00:00,0,8.8,5.5,8.8,4.21855499205063,DMI,869867036916338,9.59333333333333,82.8766666666667,0,9.83,5.33,,2020,FieldSense,-0.793333333333333,0.793333333333333,-1.11144500794937,1.11144500794937,-0.208526267907949,0,0,,,,,20,4,29,14
10km_624_54,2020-04-29T19:00:00Z,2020-04-29 14:00:00,0,8.2,5.4,8.9,4.14185399219517,DMI,869867036916338,8.12,88.995,0,9.725,5.52666666666667,,2020,FieldSense,0.0800000000000001,0.0800000000000001,-1.3848126744715,1.3848126744715,-0.250569241460464,0,0,,,,,20,4,29,15
10km_624_54,2020-04-29T20:00:00Z,2020-04-29 15:00:00,0,7.6,5.6,8.9,4.2952559919061,DMI,869867036916338,6.95166666666667,98.3133333333333,0,9.41333333333333,4.59,,2020,FieldSense,0.648333333333333,0.648333333333333,-0.294744008093902,0.294744008093902,-0.0642143808483447,0,0,,,,,20,4,29,16
10km_624_54,2020-04-29T21:00:00Z,2020-04-29 16:00:00,0,7,5.5,8.9,4.21855499205063,DMI,869867036916338,6.41166666666667,100,0,9.12166666666667,3.84666666666667,,2020,FieldSense,0.588333333333334,0.588333333333334,0.371888325383966,0.371888325383966,0.0966780741899391,0,0,,,,,20,4,29,17
10km_624_54,2020-04-29T22:00:00Z,2020-04-29 17:00:00,0,6.6,5.3,8.8,4.0651529923397,DMI,869867036916338,6.14,100,0,8.82833333333333,4.35333333333333,,2020,FieldSense,0.46,0.46,-0.288180340993634,0.288180340993634,-0.0661976280996096,0,0,,,,,20,4,29,18
10km_624_54,2020-04-29T23:00:00Z,2020-04-29 18:00:00,0,6.1,5.1,8.8,3.91175099262877,DMI,869867036916338,5.72833333333333,100,0,8.56833333333333,4.61333333333333,,2020,FieldSense,0.371666666666667,0.371666666666667,-0.701582340704566,0.701582340704566,-0.152077096973533,0,0,,,,,20,4,29,19
10km_624_54,2020-04-30T00:00:00Z,2020-04-29 19:00:00,0.2,5.7,4.8,8.7,3.68164799306237,DMI,869867036916338,5.45,100,0,8.33,4.48,,2020,FieldSense,0.25,0.25,-0.79835200693763,0.79835200693763,-0.17820357297715,0.2,0.2,Inf,0.2,0.2,Inf,20,4,29,20
10km_624_54,2020-04-30T01:00:00Z,2020-04-29 20:00:00,0.1,5.4,5.2,8.6,3.98845199248423,DMI,869867036916338,5.19,100,0,8.11,4.42833333333333,,2020,FieldSense,0.21,0.21,-0.439881340849098,0.439881340849098,-0.0993333852124423,0.1,0.1,Inf,0.1,0.1,Inf,20,4,29,21
10km_624_54,2020-04-30T02:00:00Z,2020-04-29 21:00:00,0,5.1,5.7,8.5,4.37195699176156,DMI,869867036916338,4.80333333333333,100,0,7.91166666666667,5.055,,2020,FieldSense,0.296666666666666,0.296666666666666,-0.683043008238435,0.683043008238435,-0.135122256822638,0,0,,,,,20,4,29,22
10km_624_54,2020-04-30T03:00:00Z,2020-04-29 22:00:00,0.1,4.9,6,8.4,4.60205999132796,DMI,869867036916338,4.35833333333333,100,0,7.67333333333333,5.47166666666667,,2020,FieldSense,0.541666666666667,0.541666666666667,-0.869606675338705,0.869606675338705,-0.158929029912648,0.1,0.1,Inf,0.1,0.1,Inf,20,4,29,23
10km_624_54,2020-04-30T04:00:00Z,2020-04-29 23:00:00,0,4.6,6.1,8.3,4.67876099118343,DMI,869867036916338,4.42166666666667,100,0,7.49666666666667,5.03833333333333,,2020,FieldSense,0.178333333333333,0.178333333333333,-0.359572342149905,0.359572342149905,-0.0713673189844336,0,0,,,,,20,4,30,0
10km_624_54,2020-04-30T05:00:00Z,2020-04-30 00:00:00,0,4.5,6.2,8.2,4.75546199103889,DMI,869867036916338,4.42333333333333,100,0.25,7.34,4.835,,2020,FieldSense,0.0766666666666671,0.0766666666666671,-0.0795380089611051,0.0795380089611051,-0.0164504672101562,-0.25,0.25,-1,-0.25,0.25,-1,20,4,30,1
10km_624_54,2020-04-30T06:00:00Z,2020-04-30 01:00:00,0.2,4.4,6.3,8.2,4.83216299089436,DMI,869867036916338,4.39166666666667,100,0,7.215,4.555,,2020,FieldSense,0.00833333333333375,0.00833333333333375,0.27716299089436,0.27716299089436,0.0608480770349857,0.2,0.2,Inf,0.2,0.2,Inf,20,4,30,2
10km_624_54,2020-04-30T07:00:00Z,2020-04-30 02:00:00,0.1,4.5,6.3,8,4.83216299089436,DMI,869867036916338,4.575,100,0,7.15,3.03333333333333,,2020,FieldSense,-0.0750000000000002,0.0750000000000002,1.79882965756103,1.79882965756103,0.59302076622891,0.1,0.1,Inf,0.1,0.1,Inf,20,4,30,3
10km_624_54,2020-04-30T08:00:00Z,2020-04-30 03:00:00,0,4.8,6.1,8,4.67876099118343,DMI,869867036916338,5.06833333333333,100,0,7.12,3.305,,2020,FieldSense,-0.268333333333334,0.268333333333334,1.37376099118343,1.37376099118343,0.415661419420099,0,0,,,,,20,4,30,4
10km_624_54,2020-04-30T09:00:00Z,2020-04-30 04:00:00,0,5.1,6.5,7.9,4.98556499060529,DMI,869867036916338,5.70666666666667,100,0,7.12,4.55333333333333,,2020,FieldSense,-0.606666666666667,0.606666666666667,0.432231657271959,0.432231657271959,0.094926425462363,0,0,,,,,20,4,30,5
10km_624_54,2020-04-30T10:00:00Z,2020-04-30 05:00:00,0,5.4,7.1,7.9,5.44577098973809,DMI,869867036916338,6.22333333333333,100,0,7.17,5.22,,2020,FieldSense,-0.823333333333332,0.823333333333332,0.225770989738089,0.225770989738089,0.0432511474594039,0,0,,,,,20,4,30,6
10km_624_54,2020-04-30T11:00:00Z,2020-04-30 06:00:00,0.6,5.7,7.2,7.8,5.52247198959356,DMI,869867036916338,6.44,100,1,7.248,4.964,,2020,FieldSense,-0.74,0.74,0.558471989593555,0.558471989593555,0.112504429813367,-0.4,0.4,-0.4,-0.4,0.4,-0.4,20,4,30,7
10km_624_54,2020-04-30T12:00:00Z,2020-04-30 07:00:00,1.5,6.2,7.2,7.8,5.52247198959356,DMI,869867036916338,6.87833333333333,100,2.75,7.32,5.265,,2020,FieldSense,-0.678333333333334,0.678333333333334,0.257471989593555,0.257471989593555,0.0489025621260315,-1.25,1.25,-0.454545454545455,-1.25,1.25,-0.454545454545455,20,4,30,8
10km_624_54,2020-04-30T13:00:00Z,2020-04-30 08:00:00,2.1,6.7,7.3,7.8,5.59917298944902,DMI,869867036916338,7.34166666666667,100,1.5,7.43333333333333,5.83833333333333,,2020,FieldSense,-0.641666666666666,0.641666666666666,-0.239160343884314,0.239160343884314,-0.040963804262229,0.6,0.6,0.4,0.6,0.6,0.4,20,4,30,9
10km_624_54,2020-04-30T14:00:00Z,2020-04-30 09:00:00,1.9,7.1,6.5,7.9,4.98556499060529,DMI,869867036916338,7.8,100,2.25,7.58,4.56333333333333,,2020,FieldSense,-0.7,0.7,0.422231657271959,0.422231657271959,0.092527024968289,-0.35,0.35,-0.155555555555556,-0.35,0.35,-0.155555555555556,20,4,30,10
10km_624_54,2020-04-30T15:00:00Z,2020-04-30 10:00:00,1.8,7.5,5.6,7.9,4.2952559919061,DMI,869867036916338,8.93833333333333,100,1,7.76833333333333,2.89333333333333,,2020,FieldSense,-1.43833333333333,1.43833333333333,1.40192265857276,1.40192265857276,0.484535481073536,0.8,0.8,0.8,0.8,0.8,0.8,20,4,30,11
10km_624_54,2020-04-30T16:00:00Z,2020-04-30 11:00:00,1.2,8.2,4.9,7.9,3.75834899291784,DMI,869867036916338,10.6083333333333,96.3683333333333,0,8.19333333333333,2.19833333333333,,2020,FieldSense,-2.40833333333333,2.40833333333333,1.5600156595845,1.5600156595845,0.709635629833739,1.2,1.2,Inf,1.2,1.2,Inf,20,4,30,12
10km_624_54,2020-04-30T17:00:00Z,2020-04-30 12:00:00,0.2,8.9,3.7,8,2.83793699465224,DMI,869867036916338,11.1283333333333,92.6683333333333,0,8.65333333333333,2.46666666666667,,2020,FieldSense,-2.22833333333333,2.22833333333333,0.371270327985576,0.371270327985576,0.15051499783199,0.2,0.2,Inf,0.2,0.2,Inf,20,4,30,13
10km_624_54,2020-04-30T18:00:00Z,2020-04-30 13:00:00,0.6,9.4,3.5,8.2,2.68453499494131,DMI,869867036916338,9.10333333333333,97.805,3.25,8.93166666666667,1.55,,2020,FieldSense,0.296666666666667,0.296666666666667,1.13453499494131,1.13453499494131,0.731958061252459,-2.65,2.65,-0.815384615384615,-2.65,2.65,-0.815384615384615,20,4,30,14
10km_624_54,2020-04-30T19:00:00Z,2020-04-30 14:00:00,1.8,9.6,3.5,8.4,2.68453499494131,DMI,869867036916338,8.32,100,1.75,8.89,1.86,,2020,FieldSense,1.28,1.28,0.824534994941311,0.824534994941311,0.443298384377049,0.05,0.05,0.0285714285714286,0.05,0.05,0.0285714285714286,20,4,30,15
10km_624_54,2020-04-30T20:00:00Z,2020-04-30 15:00:00,0.9,8.9,3.3,8.5,2.53113299523038,DMI,869867036916338,8.75666666666667,100,0.25,8.84,2.2,,2020,FieldSense,0.143333333333334,0.143333333333334,0.331132995230379,0.331132995230379,0.150514997831991,0.65,0.65,2.6,0.65,0.65,2.6,20,4,30,16
10km_624_54,2020-04-30T21:00:00Z,2020-04-30 16:00:00,1.2,8.1,2.3,8.6,1.76412299667572,DMI,869867036916338,8.645,100,0.25,8.8,1.57333333333333,,2020,FieldSense,-0.545000000000002,0.545000000000002,0.190789663342385,0.190789663342385,0.121264616531177,0.95,0.95,3.8,0.95,0.95,3.8,20,4,30,17
10km_624_54,2020-04-30T22:00:00Z,2020-04-30 17:00:00,0.2,8.3,3,8.6,2.30102999566398,DMI,869867036916338,8.12,100,0,8.73833333333333,1.845,,2020,FieldSense,0.180000000000001,0.180000000000001,0.456029995663981,0.456029995663981,0.247170729357171,0.2,0.2,Inf,0.2,0.2,Inf,20,4,30,18
10km_624_54,2020-04-30T23:00:00Z,2020-04-30 18:00:00,0,7.9,2.4,8.6,1.84082399653118,DMI,869867036916338,6.21833333333333,100,0,8.51666666666667,0.653333333333333,,2020,FieldSense,1.68166666666667,1.68166666666667,1.18749066319785,1.18749066319785,1.81758774979263,0,0,,,,,20,4,30,19
10km_624_54,2020-05-01T00:00:00Z,2020-04-30 19:00:00,0,6.7,1.8,8.6,1.38061799739839,DMI,869867036916338,4.63166666666667,100,0,8.16333333333333,0.373333333333333,,2020,FieldSense,2.06833333333333,2.06833333333333,1.00728466406506,1.00728466406506,2.69808392160283,0,0,,,,,20,4,30,20
10km_624_54,2020-05-01T01:00:00Z,2020-04-30 20:00:00,0,5.7,1.8,8.5,1.38061799739839,DMI,869867036916338,4.03666666666667,100,0,7.82833333333333,0.498333333333333,,2020,FieldSense,1.66333333333333,1.66333333333333,0.882284664065055,0.882284664065055,1.77047089778941,0,0,,,,,20,4,30,21
10km_624_54,2020-05-01T02:00:00Z,2020-04-30 21:00:00,0,5.1,1.8,8.3,1.38061799739839,DMI,869867036916338,3.63666666666667,100,0,7.50666666666667,0.391666666666667,,2020,FieldSense,1.46333333333333,1.46333333333333,0.988951330731722,0.988951330731722,2.52498212101716,0,0,,,,,20,4,30,22
10km_624_54,2020-05-01T03:00:00Z,2020-04-30 22:00:00,0,4.4,1.9,8.1,1.45731899725385,DMI,869867036916338,3.38166666666667,100,0,7.225,1.18833333333333,,2020,FieldSense,1.01833333333333,1.01833333333333,0.268985663920521,0.268985663920521,0.226355397408573,0,0,,,,,20,4,30,23
10km_624_54,2020-05-01T04:00:00Z,2020-04-30 23:00:00,0,4.1,2.1,7.9,1.61072099696479,DMI,869867036916338,3.31,100,0,6.99666666666667,1.015,,2020,FieldSense,0.79,0.79,0.595720996964787,0.595720996964787,0.586917238388952,0,0,,,,,20,5,1,0
10km_624_54,2020-05-01T05:00:00Z,2020-05-01 00:00:00,0,4,1.9,7.7,1.45731899725385,DMI,869867036916338,3.60166666666667,100,0,6.83,0.66,,2020,FieldSense,0.398333333333333,0.398333333333333,0.797318997253854,0.797318997253854,1.20805908674826,0,0,,,,,20,5,1,1
10km_624_54,2020-05-01T06:00:00Z,2020-05-01 01:00:00,0,4.2,1.9,7.6,1.45731899725385,DMI,869867036916338,4.82833333333333,100,0,6.715,1.65666666666667,,2020,FieldSense,-0.628333333333333,0.628333333333333,-0.199347669412812,0.199347669412812,-0.120330585158639,0,0,,,,,20,5,1,2
10km_624_54,2020-05-01T07:00:00Z,2020-05-01 02:00:00,0,4.1,1.7,7.5,1.30391699754292,DMI,869867036916338,5.15666666666667,100,0,6.68,1.31333333333333,,2020,FieldSense,-1.05666666666667,1.05666666666667,-0.0094163357904109,0.0094163357904109,-0.00716979882518598,0,0,,,,,20,5,1,3
10km_624_54,2020-05-01T08:00:00Z,2020-05-01 03:00:00,0,4.6,2.2,7.5,1.68742199682025,DMI,869867036916338,5.06,100,0,6.65,1.31166666666667,,2020,FieldSense,-0.46,0.46,0.375755330153586,0.375755330153586,0.286471662124716,0,0,,,,,20,5,1,4
10km_624_54,2020-05-01T09:00:00Z,2020-05-01 04:00:00,0,5.3,2.7,7.4,2.07092699609758,DMI,869867036916338,7.32333333333333,100,0,6.69333333333333,2.02666666666667,,2020,FieldSense,-2.02333333333333,2.02333333333333,0.0442603294309163,0.0442603294309163,0.0218389783376232,0,0,,,,,20,5,1,5
10km_624_54,2020-05-01T10:00:00Z,2020-05-01 05:00:00,0,6,2.8,7.4,2.14762799595305,DMI,869867036916338,8.99333333333333,95.6883333333333,0,7.02833333333333,3.46666666666667,,2020,FieldSense,-2.99333333333333,2.99333333333333,-1.31903867071362,1.31903867071362,-0.380491924244313,0,0,,,,,20,5,1,6
10km_624_54,2020-05-01T11:00:00Z,2020-05-01 06:00:00,0,7.6,3.1,7.3,2.37773099551945,DMI,869867036916338,9.31333333333333,93.6383333333333,0,7.49666666666667,2.96333333333333,,2020,FieldSense,-1.71333333333333,1.71333333333333,-0.585602337813886,0.585602337813886,-0.197616087001311,0,0,,,,,20,5,1,7
10km_624_54,2020-05-01T12:00:00Z,2020-05-01 07:00:00,0,8.6,3.3,7.5,2.53113299523038,DMI,869867036916338,9.74666666666667,89.7683333333333,0,7.975,3.68833333333333,,2020,FieldSense,-1.14666666666667,1.14666666666667,-1.15720033810295,1.15720033810295,-0.313746137759499,0,0,,,,,20,5,1,8
10km_624_54,2020-05-01T13:00:00Z,2020-05-01 08:00:00,0,9.3,4,7.6,3.06803999421864,DMI,869867036916338,10.3266666666667,88.85,0,8.27666666666667,3.59333333333333,,2020,FieldSense,-1.02666666666667,1.02666666666667,-0.525293339114692,0.525293339114692,-0.14618553036587,0,0,,,,,20,5,1,9
10km_624_54,2020-05-01T14:00:00Z,2020-05-01 09:00:00,0,9.7,4.4,7.9,3.37484399364051,DMI,869867036916338,9.295,90.93,0,8.53,4.545,,2020,FieldSense,0.404999999999998,0.404999999999998,-1.17015600635949,1.17015600635949,-0.257460067405829,0,0,,,,,20,5,1,10
10km_624_54,2020-05-01T15:00:00Z,2020-05-01 10:00:00,0,9.6,4.3,8.1,3.29814299378504,DMI,869867036916338,9.095,91.4083333333333,0,8.59,3.01166666666667,,2020,FieldSense,0.504999999999999,0.504999999999999,0.286476327118373,0.286476327118373,0.0951221894139589,0,0,,,,,20,5,1,11
10km_624_54,2020-05-01T16:00:00Z,2020-05-01 11:00:00,0,9.5,4,8.2,3.06803999421864,DMI,869867036916338,10.2383333333333,81.3966666666667,0,8.735,2.74,,2020,FieldSense,-0.738333333333335,0.738333333333335,0.328039994218642,0.328039994218642,0.119722625627241,0,0,,,,,20,5,1,12
10km_624_54,2020-05-01T17:00:00Z,2020-05-01 12:00:00,0,9.8,4,8.4,3.06803999421864,DMI,869867036916338,11.6433333333333,71.9666666666667,0,9.02666666666667,2.96833333333333,,2020,FieldSense,-1.84333333333333,1.84333333333333,0.0997066608853081,0.0997066608853081,0.0335901159636074,0,0,,,,,20,5,1,13
10km_624_54,2020-05-01T18:00:00Z,2020-05-01 13:00:00,0,9.9,3.7,8.6,2.83793699465224,DMI,869867036916338,11.32,75.7883333333333,0,9.36,3.01166666666667,,2020,FieldSense,-1.42,1.42,-0.173729672014423,0.173729672014423,-0.0576855579461284,0,0,,,,,20,5,1,14
10km_624_54,2020-05-01T19:00:00Z,2020-05-01 14:00:00,0.8,10.2,3.7,8.9,2.83793699465224,DMI,869867036916338,9.385,93.38,0.25,9.41,1.96833333333333,,2020,FieldSense,0.815,0.815,0.86960366131891,0.86960366131891,0.441796949018921,0.55,0.55,2.2,0.55,0.55,2.2,20,5,1,15
10km_624_54,2020-05-01T20:00:00Z,2020-05-01 15:00:00,0.1,10.1,3.1,9,2.37773099551945,DMI,869867036916338,9.56166666666667,95.5866666666667,0,9.38,0.86,,2020,FieldSense,0.538333333333332,0.538333333333332,1.51773099551945,1.51773099551945,1.76480348316215,0.1,0.1,Inf,0.1,0.1,Inf,20,5,1,16
10km_624_54,2020-05-01T21:00:00Z,2020-05-01 16:00:00,0.3,9.7,2.6,9.1,1.99422599624212,DMI,869867036916338,10.2916666666667,91.2016666666667,0,9.45333333333333,1.5,,2020,FieldSense,-0.591666666666669,0.591666666666669,0.494225996242117,0.494225996242117,0.329483997494745,0.3,0.3,Inf,0.3,0.3,Inf,20,5,1,17
10km_624_54,2020-05-01T22:00:00Z,2020-05-01 17:00:00,0.3,8.7,1.8,9.1,1.38061799739839,DMI,869867036916338,8.71166666666667,99.6516666666667,0,9.34,0.763333333333333,,2020,FieldSense,-0.0116666666666667,0.0116666666666667,0.617284664065055,0.617284664065055,0.808669865587409,0.3,0.3,Inf,0.3,0.3,Inf,20,5,1,18
10km_624_54,2020-05-01T23:00:00Z,2020-05-01 18:00:00,0.5,8.3,1.9,9.1,1.45731899725385,DMI,869867036916338,8.35333333333333,98.96,0,9.16166666666667,1.52,,2020,FieldSense,-0.0533333333333328,0.0533333333333328,-0.0626810027461457,0.0626810027461457,-0.0412375018066748,0.5,0.5,Inf,0.5,0.5,Inf,20,5,1,19
10km_624_54,2020-05-02T00:00:00Z,2020-05-01 19:00:00,0.4,7.7,2.2,9,1.68742199682025,DMI,869867036916338,7.27666666666667,99.5966666666666,0,8.955,1.46833333333333,,2020,FieldSense,0.423333333333333,0.423333333333333,0.21908866348692,0.21908866348692,0.14920907842469,0.4,0.4,Inf,0.4,0.4,Inf,20,5,1,20
10km_624_54,2020-05-02T01:00:00Z,2020-05-01 20:00:00,0.6,7.3,2.1,8.9,1.61072099696479,DMI,869867036916338,6.74833333333333,100,0.25,8.74666666666667,0.106666666666667,,2020,FieldSense,0.551666666666666,0.551666666666666,1.50405433029812,1.50405433029812,14.1005093465449,0.35,0.35,1.4,0.35,0.35,1.4,20,5,1,21
10km_624_54,2020-05-02T02:00:00Z,2020-05-01 21:00:00,0.7,7.1,1.4,8.8,1.07381399797652,DMI,869867036916338,6.53666666666667,100,0.25,8.61,0.79,,2020,FieldSense,0.563333333333333,0.563333333333333,0.283813997976524,0.283813997976524,0.35925822528674,0.45,0.45,1.8,0.45,0.45,1.8,20,5,1,22
10km_624_54,2020-05-02T03:00:00Z,2020-05-01 22:00:00,0.3,6.8,0.9,8.7,0.690308998699194,DMI,869867036916338,6.48666666666667,100,1,8.51,0.593333333333333,,2020,FieldSense,0.313333333333334,0.313333333333334,0.096975665365861,0.096975665365861,0.163442132639092,-0.7,0.7,-0.7,-0.7,0.7,-0.7,20,5,1,23
10km_624_54,2020-05-02T04:00:00Z,2020-05-01 23:00:00,0.1,6.7,0.9,8.6,0.690308998699194,DMI,869867036916338,6.495,100,0,8.4,1,,2020,FieldSense,0.205,0.205,-0.309691001300806,0.309691001300806,-0.309691001300806,0.1,0.1,Inf,0.1,0.1,Inf,20,5,2,0
10km_624_54,2020-05-02T05:00:00Z,2020-05-02 00:00:00,0.1,6.5,1.1,8.6,0.843710998410127,DMI,869867036916338,6.36666666666667,100,0,8.28,1.33,,2020,FieldSense,0.133333333333334,0.133333333333334,-0.486289001589873,0.486289001589873,-0.365630828263063,0.1,0.1,Inf,0.1,0.1,Inf,20,5,2,1
10km_624_54,2020-05-02T06:00:00Z,2020-05-02 01:00:00,0,6.3,1.2,8.5,0.920411998265592,DMI,869867036916338,6.35166666666667,100,0,8.18166666666667,0.6,,2020,FieldSense,-0.0516666666666667,0.0516666666666667,0.320411998265592,0.320411998265592,0.534019997109321,0,0,,,,,20,5,2,2
10km_624_54,2020-05-02T07:00:00Z,2020-05-02 02:00:00,0,6,1.1,8.5,0.843710998410127,DMI,869867036916338,5.30333333333333,100,0,8.04833333333333,0.203333333333333,,2020,FieldSense,0.696666666666667,0.696666666666667,0.640377665076793,0.640377665076793,3.14939835283669,0,0,,,,,20,5,2,3
10km_624_54,2020-05-02T08:00:00Z,2020-05-02 03:00:00,0,5.8,0.9,8.4,0.690308998699194,DMI,869867036916338,5.32166666666667,100,0,7.87,0.158333333333333,,2020,FieldSense,0.478333333333333,0.478333333333333,0.531975665365861,0.531975665365861,3.35984630757386,0,0,,,,,20,5,2,4
10km_624_54,2020-05-02T09:00:00Z,2020-05-02 04:00:00,0,5.7,0.5,8.2,0.38350499927733,DMI,869867036916338,6.59833333333333,100,0,7.9,0.55,,2020,FieldSense,-0.898333333333333,0.898333333333333,-0.16649500072267,0.16649500072267,-0.302718183132127,0,0,,,,,20,5,2,5
10km_624_54,2020-05-02T10:00:00Z,2020-05-02 05:00:00,0,6.3,0.6,8.1,0.460205999132796,DMI,869867036916338,7.095,100,0,8.04,0.273333333333333,,2020,FieldSense,-0.795,0.795,0.186872665799463,0.186872665799463,0.683680484632181,0,0,,,,,20,5,2,6
