station,date,time,prec,metp,wv2
6069,29/01/2014,9,0,-2.8,null
6069,29/01/2014,10,0,-2.8,null
6069,29/01/2014,11,0,-2.6,null
6069,29/01/2014,12,0,-2.5,null
6069,29/01/2014,13,0,-2.8,null
6069,29/01/2014,14,0,-2.9,null
6069,29/01/2014,15,0,-3,null
6069,29/01/2014,16,0,-3.8,null
6069,29/01/2014,17,0,-4,null
6069,29/01/2014,18,0,-4.2,null
6069,29/01/2014,19,0,-4.2,null
6069,29/01/2014,20,0,-4.4,null
6069,29/01/2014,21,0,-4.4,null
6069,29/01/2014,22,0,-4.6,null
6069,29/01/2014,23,0,-4.9,null
6069,30/01/2014,0,0,-4.7,null
6069,30/01/2014,1,0,-4.7,null
6069,30/01/2014,2,0,-4.5,null
6069,30/01/2014,3,0,-4.2,null
6069,30/01/2014,4,0,-4,null
6069,30/01/2014,5,0,-3.6,null
6069,30/01/2014,6,0,-3.4,null
6069,30/01/2014,7,0,-3.3,null
6069,30/01/2014,8,0,-3.4,null
6069,30/01/2014,9,0,-3.4,null
6069,30/01/2014,10,0,-3.4,null
6069,30/01/2014,11,0,-3.6,null
6069,30/01/2014,12,0,-3.6,null
6069,30/01/2014,13,0,-3.6,null
6069,30/01/2014,14,0,-3.5,null
6069,30/01/2014,15,0,-3.6,null
6069,30/01/2014,16,0,-3.7,null
6069,30/01/2014,17,0,-3.6,null
6069,30/01/2014,18,0,-3.5,null
6069,30/01/2014,19,0,-3.4,null
6069,30/01/2014,20,0,-3.1,null
6069,30/01/2014,21,0,-2.9,null
6069,30/01/2014,22,0,-2.5,null
6069,30/01/2014,23,0,-2.1,null
6069,31/01/2014,0,0,-2,null
6069,31/01/2014,1,0,-2,null
6069,31/01/2014,2,0,-2,null
6069,31/01/2014,3,0,-2.1,null
6069,31/01/2014,4,0,-2.2,null
6069,31/01/2014,5,0,-2.4,null
6069,31/01/2014,6,0,-2.5,null
6069,31/01/2014,7,0,-2.6,null
6069,31/01/2014,8,0,-2.6,null
6069,31/01/2014,9,0,-2.7,null
6069,31/01/2014,10,0,-2.6,null
6069,31/01/2014,11,0,-2.4,null
6069,31/01/2014,12,0,-2.3,null
6069,31/01/2014,13,0,-2,null
6069,31/01/2014,14,0,-2,null
6069,31/01/2014,15,0,-2.2,null
6069,31/01/2014,16,0,-2.3,null
6069,31/01/2014,17,0,-2.2,null
6069,31/01/2014,18,0,-2.2,null
6069,31/01/2014,19,0,-2.2,null
6069,31/01/2014,20,0,-2.1,null
6069,31/01/2014,21,0,-2.5,null
6069,31/01/2014,22,0,-2.7,null
6069,31/01/2014,23,0,-2.8,null
6069,01/02/2014,0,0,-2.9,null
6069,01/02/2014,1,0,-2.9,null
6069,01/02/2014,2,0,-2.8,null
6069,01/02/2014,3,0,-2.7,null
6069,01/02/2014,4,0,-2.2,null
6069,01/02/2014,5,0,-2,null
6069,01/02/2014,6,0,-1.9,null
6069,01/02/2014,7,0,-1.5,null
6069,01/02/2014,8,0,-0.8,null
6069,01/02/2014,9,0,0.1,null
6069,01/02/2014,10,0,0.6,null
6069,01/02/2014,11,0,1,null
6069,01/02/2014,12,0,1.2,null
6069,01/02/2014,13,0,0.8,null
6069,01/02/2014,14,0,0.7,null
6069,01/02/2014,15,0.1,0.9,null
6069,01/02/2014,16,0,1.4,null
6069,01/02/2014,17,0,1.9,null
6069,01/02/2014,18,0,2.1,null
6069,01/02/2014,19,0,2.4,null
6069,01/02/2014,20,0,2.7,null
6069,01/02/2014,21,0,2.9,null
6069,01/02/2014,22,0,2.9,null
6069,01/02/2014,23,0,2.9,null
6069,02/02/2014,0,0,2.9,null
6069,02/02/2014,1,0,2.8,null
6069,02/02/2014,2,0,2.7,null
6069,02/02/2014,3,0,2.6,null
6069,02/02/2014,4,0,2.4,null
6069,02/02/2014,5,0,2.3,null
6069,02/02/2014,6,0,2,null
6069,02/02/2014,7,0,1.8,null
6069,02/02/2014,8,0,1.6,null
6069,02/02/2014,9,0,1.9,null
6069,02/02/2014,10,0,3,null
6069,02/02/2014,11,0,3.8,null
6069,02/02/2014,12,0,4.2,null
6069,02/02/2014,13,0,4.2,null
6069,02/02/2014,14,0,4.4,null
6069,02/02/2014,15,0,4.2,null
6069,02/02/2014,16,0,3.9,null
6069,02/02/2014,17,0,3.7,null
6069,02/02/2014,18,0,3.4,null
6069,02/02/2014,19,0,3.5,null
6069,02/02/2014,20,0,3.6,null
6069,02/02/2014,21,0,3.6,null
6069,02/02/2014,22,0,3.9,null
6069,02/02/2014,23,0,3.7,null
6069,03/02/2014,0,0,3.4,null
6069,03/02/2014,1,0,3.3,null
6069,03/02/2014,2,0,3.4,null
6069,03/02/2014,3,0,2.8,null
6069,03/02/2014,4,0,2.3,null
6069,03/02/2014,5,0,1.9,null
6069,03/02/2014,6,0,1.7,null
6069,03/02/2014,7,0,2,null
6069,03/02/2014,8,0,2,null
6069,03/02/2014,9,0,2.2,null
6069,03/02/2014,10,0,1.8,null
6069,03/02/2014,11,0,3.4,null
6069,03/02/2014,12,0,4.9,null
6069,03/02/2014,13,0,5.8,null
6069,03/02/2014,14,0,6.1,null
6069,03/02/2014,15,0,4.9,null
6069,03/02/2014,16,0,3.2,null
6069,03/02/2014,17,0,1.6,null
6069,03/02/2014,18,0,0.6,null
6069,03/02/2014,19,0,0.5,null
6069,03/02/2014,20,0,-0.2,null
6069,03/02/2014,21,0,-0.7,null
6069,03/02/2014,22,0,-0.2,null
6069,03/02/2014,23,0,0.3,null
6069,04/02/2014,0,0,0.7,null
6069,04/02/2014,1,0,0.8,null
6069,04/02/2014,2,0,0.9,null
6069,04/02/2014,3,0,1,null
6069,04/02/2014,4,0,0.8,null
6069,04/02/2014,5,0,0.8,null
6069,04/02/2014,6,0,0.8,null
6069,04/02/2014,7,0,0.7,null
6069,04/02/2014,8,0,0.5,null
6069,04/02/2014,9,0,0.4,null
6069,04/02/2014,10,0,0.4,null
6069,04/02/2014,11,0,0.4,null
6069,04/02/2014,12,0,0.8,null
6069,04/02/2014,13,0,1.2,null
6069,04/02/2014,14,0,1.7,null
6069,04/02/2014,15,0,1.5,null
6069,04/02/2014,16,0,1.5,null
6069,04/02/2014,17,0,1.4,null
6069,04/02/2014,18,0,1.2,null
6069,04/02/2014,19,0,1,null
6069,04/02/2014,20,0,1.2,null
6069,04/02/2014,21,0,1.3,null
6069,04/02/2014,22,0,1.4,null
6069,04/02/2014,23,0,1.5,null
6069,05/02/2014,0,0,1.4,null
6069,05/02/2014,1,0,1.4,null
6069,05/02/2014,2,0,1.4,null
6069,05/02/2014,3,0,1.2,null
6069,05/02/2014,4,0,1,null
6069,05/02/2014,5,0,0.6,null
6069,05/02/2014,6,0,0.3,null
6069,05/02/2014,7,0,0.1,null
6069,05/02/2014,8,0,0.6,null
6069,05/02/2014,9,0,0.9,null
6069,05/02/2014,10,0,1.1,null
6069,05/02/2014,11,0,1.3,null
6069,05/02/2014,12,0,1.4,null
6069,05/02/2014,13,0,2.8,null
6069,05/02/2014,14,0,3.1,null
6069,05/02/2014,15,0,3,null
6069,05/02/2014,16,0,2.3,null
6069,05/02/2014,17,0,1.8,null
6069,05/02/2014,18,0,1.3,null
6069,05/02/2014,19,0,1,null
6069,05/02/2014,20,0,0.9,null
6069,05/02/2014,21,0,0.7,null
6069,05/02/2014,22,0,0.6,null
6069,05/02/2014,23,0,0.5,null
6069,06/02/2014,0,0.1,0.7,null
6069,06/02/2014,1,0.9,0.6,null
6069,06/02/2014,2,0,0.7,null
6069,06/02/2014,3,0,0.8,null
6069,06/02/2014,4,0,0.8,null
6069,06/02/2014,5,0.4,1.3,null
6069,06/02/2014,6,0,2.2,null
6069,06/02/2014,7,0,2.7,null
6069,06/02/2014,8,0,2.6,null
6069,06/02/2014,9,0,3.7,null
6069,06/02/2014,10,0,4.6,null
6069,06/02/2014,11,0.1,5.5,null
6069,06/02/2014,12,0,5.8,null
6069,06/02/2014,13,0.1,5.7,null
6069,06/02/2014,14,0.2,5.4,null
6069,06/02/2014,15,0,5.5,null
6069,06/02/2014,16,0.1,5.4,null
6069,06/02/2014,17,0,5.3,null
6069,06/02/2014,18,0,5.2,null
6069,06/02/2014,19,0,5.1,null
6069,06/02/2014,20,0,5,null
6069,06/02/2014,21,0,4.7,null
6069,06/02/2014,22,0,3.6,null
6069,06/02/2014,23,0,3.6,null
6069,07/02/2014,0,0,3.4,null
6069,07/02/2014,1,0,3.4,null
6069,07/02/2014,2,0,3.4,null
6069,07/02/2014,3,0.7,3.1,null
6069,07/02/2014,4,0.6,2.5,null
6069,07/02/2014,5,0.6,2.3,null
6069,07/02/2014,6,0.7,2.6,null
6069,07/02/2014,7,0.5,2.8,null
6069,07/02/2014,8,0.9,2.7,null
6069,07/02/2014,9,0.9,2.7,null
6069,07/02/2014,10,0.2,3.1,null
6069,07/02/2014,11,0.1,3.8,null
6069,07/02/2014,12,0,4.9,null
6069,07/02/2014,13,0,5.5,null
6069,07/02/2014,14,0.2,5.8,null
6069,07/02/2014,15,0.1,6.1,null
6069,07/02/2014,16,0.1,6.1,null
6069,07/02/2014,17,0,6.4,null
6069,07/02/2014,18,0,5.4,null
6069,07/02/2014,19,0.1,4.7,null
6069,07/02/2014,20,0,4.5,null
6069,07/02/2014,21,0,4.7,null
6069,07/02/2014,22,0,4.8,null
6069,07/02/2014,23,0,4.7,null
6069,08/02/2014,0,0,4.8,null
6069,08/02/2014,1,0,4.7,null
6069,08/02/2014,2,0,3.6,null
6069,08/02/2014,3,0,2.9,null
6069,08/02/2014,4,0,2.4,null
6069,08/02/2014,5,0,2.6,null
6069,08/02/2014,6,0,3.5,null
6069,08/02/2014,7,0,3.1,null
6069,08/02/2014,8,0,3.4,null
6069,08/02/2014,9,0,3.4,null
6069,08/02/2014,10,0,3.5,null
6069,08/02/2014,11,0,3.9,null
6069,08/02/2014,12,0,4.2,null
6069,08/02/2014,13,0,4.6,null
6069,08/02/2014,14,0,4.2,null
6069,08/02/2014,15,0.1,4.3,null
6069,08/02/2014,16,0.1,4.3,null
6069,08/02/2014,17,0,4.2,null
6069,08/02/2014,18,0.1,4.4,null
6069,08/02/2014,19,0,4.6,null
6069,08/02/2014,20,0.1,4.8,null
6069,08/02/2014,21,0.2,5.1,null
6069,08/02/2014,22,0.1,5,null
6069,08/02/2014,23,0,5,null
6069,09/02/2014,0,0,5.2,null
6069,09/02/2014,1,0,5,null
6069,09/02/2014,2,0,4.7,null
6069,09/02/2014,3,0,4.8,null
6069,09/02/2014,4,0,4.8,null
6069,09/02/2014,5,0,4.5,null
6069,09/02/2014,6,0,4.4,null
6069,09/02/2014,7,0,4,null
6069,09/02/2014,8,0,3.6,null
6069,09/02/2014,9,0.2,3.4,null
6069,09/02/2014,10,0,3.8,null
6069,09/02/2014,11,0,4.6,null
6069,09/02/2014,12,0,4.9,null
6069,09/02/2014,13,0,5.2,null
6069,09/02/2014,14,0,5.4,null
6069,09/02/2014,15,0,5.4,null
6069,09/02/2014,16,0,5.2,null
6069,09/02/2014,17,1.2,3.7,null
6069,09/02/2014,18,0.3,2.5,null
6069,09/02/2014,19,0.6,2.1,null
6069,09/02/2014,20,0.5,1.7,null
6069,09/02/2014,21,0.5,3.1,null
6069,09/02/2014,22,0.4,4.8,null
6069,09/02/2014,23,0,5.2,null
6069,10/02/2014,0,0,5.2,null
6069,10/02/2014,1,0,5.4,null
6069,10/02/2014,2,0,5.2,null
6069,10/02/2014,3,0,5,null
6069,10/02/2014,4,0,4.9,null
6069,10/02/2014,5,0,4.6,null
6069,10/02/2014,6,0,4.3,null
6069,10/02/2014,7,0,4,null
6069,10/02/2014,8,0,3.8,null
6069,10/02/2014,9,0,4.2,null
6069,10/02/2014,10,0,4.3,null
6069,10/02/2014,11,0,4.3,null
6069,10/02/2014,12,0,4.4,null
6069,10/02/2014,13,0,4.7,null
6069,10/02/2014,14,0.1,4.5,null
6069,10/02/2014,15,0.2,4.1,null
6069,10/02/2014,16,0,4,null
6069,10/02/2014,17,0,3.4,null
6069,10/02/2014,18,0,3.4,null
6069,10/02/2014,19,0,3.2,null
6069,10/02/2014,20,0,3.4,null
6069,10/02/2014,21,0,3.5,null
6069,10/02/2014,22,0,3.5,null
6069,10/02/2014,23,0,3.4,null
6069,11/02/2014,0,0,2.9,null
6069,11/02/2014,1,0,2.5,null
6069,11/02/2014,2,0,2,null
6069,11/02/2014,3,0,1.7,null
6069,11/02/2014,4,0,1.8,null
6069,11/02/2014,5,0,1.3,null
6069,11/02/2014,6,0,1.2,null
6069,11/02/2014,7,0,0.9,null
6069,11/02/2014,8,0,0.6,null
6069,11/02/2014,9,0,1,null
6069,11/02/2014,10,0,1.7,null
6069,11/02/2014,11,0,2.9,null
6069,11/02/2014,12,0,3.8,null
6069,11/02/2014,13,0,3.4,null
6069,11/02/2014,14,0,3.2,null
6069,11/02/2014,15,0,3,null
6069,11/02/2014,16,0,2.7,null
6069,11/02/2014,17,0,2.5,null
6069,11/02/2014,18,0,2,null
6069,11/02/2014,19,0,0.7,null
6069,11/02/2014,20,0,0.4,null
6069,11/02/2014,21,0,0.5,null
6069,11/02/2014,22,0.1,1,null
6069,11/02/2014,23,0.1,2.2,null
6069,12/02/2014,0,0.1,3.2,null
6069,12/02/2014,1,0.2,3.3,null
6069,12/02/2014,2,0,3,null
6069,12/02/2014,3,0,2,null
6069,12/02/2014,4,0,1.6,null
6069,12/02/2014,5,0,1.4,null
6069,12/02/2014,6,0,1.4,null
6069,12/02/2014,7,0.1,1.6,null
6069,12/02/2014,8,0,1.6,null
6069,12/02/2014,9,0,1.9,null
6069,12/02/2014,10,0,2.3,null
6069,12/02/2014,11,0,3.6,null
6069,12/02/2014,12,0,4.4,null
6069,12/02/2014,13,0,5.2,null
6069,12/02/2014,14,0.3,4,null
6069,12/02/2014,15,1.2,0.6,null
6069,12/02/2014,16,0,1.6,null
6069,12/02/2014,17,0,2,null
6069,12/02/2014,18,0,2.2,null
6069,12/02/2014,19,0.1,2.4,null
6069,12/02/2014,20,0.1,2.9,null
6069,12/02/2014,21,0,3.4,null
6069,12/02/2014,22,0,3.8,null
6069,12/02/2014,23,0,4,null
6069,13/02/2014,0,0.2,4,null
6069,13/02/2014,1,0.3,2.9,null
6069,13/02/2014,2,0.7,2.1,null
6069,13/02/2014,3,0,2,null
6069,13/02/2014,4,0.1,2.2,null
6069,13/02/2014,5,0,2.8,null
6069,13/02/2014,6,0,3.4,null
6069,13/02/2014,7,0,3.7,null
6069,13/02/2014,8,1.3,3.6,null
6069,13/02/2014,9,0.2,3.9,null
6069,13/02/2014,10,0.2,3.8,null
6069,13/02/2014,11,0,4.4,null
6069,13/02/2014,12,0,4.4,null
6069,13/02/2014,13,0.2,3.7,null
6069,13/02/2014,14,0.2,4,null
6069,13/02/2014,15,0,5.4,null
6069,13/02/2014,16,0,4.9,null
6069,13/02/2014,17,2.2,3.4,null
6069,13/02/2014,18,2.4,0.9,null
6069,13/02/2014,19,1.5,0.7,null
6069,13/02/2014,20,1.6,1.2,null
6069,13/02/2014,21,0.8,2.7,null
6069,13/02/2014,22,0,2.2,null
6069,13/02/2014,23,0,1.6,null
6069,14/02/2014,0,0,1.6,null
6069,14/02/2014,1,0,2.1,null
6069,14/02/2014,2,0,2,null
6069,14/02/2014,3,0,1.4,null
6069,14/02/2014,4,0,1.6,null
6069,14/02/2014,5,0,1.3,null
6069,14/02/2014,6,0.3,1.8,null
6069,14/02/2014,7,0,1.4,null
6069,14/02/2014,8,0.3,1.6,null
6069,14/02/2014,9,0.1,2.8,null
6069,14/02/2014,10,0,3.9,null
6069,14/02/2014,11,0.2,4.8,null
6069,14/02/2014,12,0.8,4.7,null
6069,14/02/2014,13,0,5.5,null
6069,14/02/2014,14,0,6,null
6069,14/02/2014,15,0,5.9,null
6069,14/02/2014,16,0,5.6,null
6069,14/02/2014,17,0,5,null
6069,14/02/2014,18,0,3.8,null
6069,14/02/2014,19,0,3.6,null
6069,14/02/2014,20,0,3.4,null
6069,14/02/2014,21,0,3,null
6069,14/02/2014,22,0,2.8,null
6069,14/02/2014,23,0,3.1,null
6069,15/02/2014,0,0,3.6,null
6069,15/02/2014,1,0,3.8,null
6069,15/02/2014,2,0.1,3.5,null
6069,15/02/2014,3,0.1,3.1,null
6069,15/02/2014,4,1.1,3.2,null
6069,15/02/2014,5,0.6,3.1,null
6069,15/02/2014,6,0.6,3.5,null
6069,15/02/2014,7,0,4.1,null
6069,15/02/2014,8,0,4.8,null
6069,15/02/2014,9,0,5.8,null
6069,15/02/2014,10,0,7,null
6069,15/02/2014,11,0.2,7.6,null
6069,15/02/2014,12,0,9,null
6069,15/02/2014,13,0,9,null
6069,15/02/2014,14,0.1,8.1,null
6069,15/02/2014,15,0.1,7.7,null
6069,15/02/2014,16,0,8,null
6069,15/02/2014,17,0,7.8,null
6069,15/02/2014,18,0,7.8,null
6069,15/02/2014,19,0,7.7,null
6069,15/02/2014,20,1.3,6.2,null
6069,15/02/2014,21,1.1,5.1,null
6069,15/02/2014,22,1.3,5.5,null
6069,15/02/2014,23,1.1,4.6,null
6069,16/02/2014,0,0.1,5,null
6069,16/02/2014,1,0.4,4.8,null
6069,16/02/2014,2,0.1,4.7,null
6069,16/02/2014,3,0.1,5,null
6069,16/02/2014,4,0,5.2,null
6069,16/02/2014,5,0,5.4,null
6069,16/02/2014,6,0,5.3,null
6069,16/02/2014,7,0,5.2,null
6069,16/02/2014,8,0,5,null
6069,16/02/2014,9,0,5.2,null
6069,16/02/2014,10,0,5.7,null
6069,16/02/2014,11,0,6,null
6069,16/02/2014,12,0.7,6,null
6069,16/02/2014,13,0.2,5.1,null
6069,16/02/2014,14,1,4.5,null
6069,16/02/2014,15,0.3,4.2,null
6069,16/02/2014,16,0.1,4.1,null
6069,16/02/2014,17,0,5,null
6069,16/02/2014,18,0,4.7,null
6069,16/02/2014,19,0,4.4,null
6069,16/02/2014,20,0,3.9,null
6069,16/02/2014,21,0,3.5,null
6069,16/02/2014,22,0.2,3.6,null
6069,16/02/2014,23,0.1,3.7,null
6069,17/02/2014,0,0,3.6,null
6069,17/02/2014,1,0,3.2,null
6069,17/02/2014,2,0,2.8,null
6069,17/02/2014,3,0,2.8,null
6069,17/02/2014,4,0,3.1,null
6069,17/02/2014,5,0,3.1,null
6069,17/02/2014,6,0,3.4,null
6069,17/02/2014,7,0,3.6,null
6069,17/02/2014,8,0,4,null
6069,17/02/2014,9,0.1,4.4,null
6069,17/02/2014,10,0,5.3,null
6069,17/02/2014,11,0,6,null
6069,17/02/2014,12,0,6.5,null
6069,17/02/2014,13,0,6.2,null
6069,17/02/2014,14,0,6.6,null
6069,17/02/2014,15,0,5.9,null
6069,17/02/2014,16,0,5.8,null
6069,17/02/2014,17,0,4.7,null
6069,17/02/2014,18,0,3.3,null
6069,17/02/2014,19,0,2.6,null
6069,17/02/2014,20,0,2.3,null
6069,17/02/2014,21,0,2.1,null
6069,17/02/2014,22,0,2,null
6069,17/02/2014,23,0,1.8,null
6069,18/02/2014,0,0,2.1,null
6069,18/02/2014,1,0,2.1,null
6069,18/02/2014,2,0,2,null
6069,18/02/2014,3,0,2.3,null
6069,18/02/2014,4,0,2.8,null
6069,18/02/2014,5,0.3,3.5,null
6069,18/02/2014,6,0.3,3.9,null
6069,18/02/2014,7,0.5,4.4,null
6069,18/02/2014,8,0,4.7,null
6069,18/02/2014,9,0,5,null
6069,18/02/2014,10,0,5.2,null
6069,18/02/2014,11,0,5.8,null
6069,18/02/2014,12,0,5.9,null
6069,18/02/2014,13,0,6.1,null
6069,18/02/2014,14,0,6.2,null
6069,18/02/2014,15,0,6.7,null
6069,18/02/2014,16,0,6.7,null
6069,18/02/2014,17,0.1,6,null
6069,18/02/2014,18,0.1,5.5,null
6069,18/02/2014,19,0.3,5.4,null
6069,18/02/2014,20,0,4.8,null
6069,18/02/2014,21,0,4.6,null
6069,18/02/2014,22,0.1,4.6,null
6069,18/02/2014,23,0.1,4.7,null
6069,19/02/2014,0,0,4.9,null
6069,19/02/2014,1,0,5,null
6069,19/02/2014,2,0,5.1,null
6069,19/02/2014,3,0,5.2,null
6069,19/02/2014,4,0.1,5.2,null
6069,19/02/2014,5,0.2,5.2,null
6069,19/02/2014,6,0.2,5.2,null
6069,19/02/2014,7,0,5.2,null
6069,19/02/2014,8,0,5.1,null
6069,19/02/2014,9,0,5.2,null
6069,19/02/2014,10,0,5.5,null
6069,19/02/2014,11,0,5.9,null
6069,19/02/2014,12,0,6.8,null
6069,19/02/2014,13,0,6.8,null
6069,19/02/2014,14,0,6.9,null
6069,19/02/2014,15,0,6.6,null
6069,19/02/2014,16,0,6.6,null
6069,19/02/2014,17,0,6.5,null
6069,19/02/2014,18,0,6.1,null
6069,19/02/2014,19,0,5.9,null
6069,19/02/2014,20,0,5.8,null
6069,19/02/2014,21,0,5.3,null
6069,19/02/2014,22,0,5.1,null
6069,19/02/2014,23,0,5,null
6069,20/02/2014,0,0,5,null
6069,20/02/2014,1,0,4.9,null
6069,20/02/2014,2,0,4.8,null
6069,20/02/2014,3,0,4.5,null
6069,20/02/2014,4,0,3.9,null
6069,20/02/2014,5,0,3.5,null
6069,20/02/2014,6,0,3.5,null
6069,20/02/2014,7,0,3.5,null
6069,20/02/2014,8,0,3.5,null
6069,20/02/2014,9,0,3.8,null
6069,20/02/2014,10,0,4.3,null
6069,20/02/2014,11,0,5,null
6069,20/02/2014,12,0,5.7,null
6069,20/02/2014,13,0,6.2,null
6069,20/02/2014,14,0,6.6,null
6069,20/02/2014,15,0,6.2,null
6069,20/02/2014,16,0,6.2,null
6069,20/02/2014,17,0,6.3,null
6069,20/02/2014,18,0,6.3,null
6069,20/02/2014,19,0,6.1,null
6069,20/02/2014,20,0.3,6.2,null
6069,20/02/2014,21,0.1,6.3,null
6069,20/02/2014,22,0.2,6.3,null
6069,20/02/2014,23,0.3,6.4,null
6069,21/02/2014,0,0.5,6.4,null
6069,21/02/2014,1,0.2,6.5,null
6069,21/02/2014,2,0.3,6.6,null
6069,21/02/2014,3,0.2,6.9,null
6069,21/02/2014,4,0,7.3,null
6069,21/02/2014,5,0.1,7.3,null
6069,21/02/2014,6,0,7.1,null
6069,21/02/2014,7,0,6.8,null
6069,21/02/2014,8,0,6.5,null
6069,21/02/2014,9,0,6.3,null
6069,21/02/2014,10,0,6.3,null
6069,21/02/2014,11,0,6.6,null
6069,21/02/2014,12,0,7.4,null
6069,21/02/2014,13,0,7.2,null
6069,21/02/2014,14,0,7.4,null
6069,21/02/2014,15,0,6.9,null
6069,21/02/2014,16,0,6.5,null
6069,21/02/2014,17,0,6,null
6069,21/02/2014,18,0,5,null
6069,21/02/2014,19,0,3.8,null
6069,21/02/2014,20,0,3.5,null
6069,21/02/2014,21,0,3.4,null
6069,21/02/2014,22,0,3.2,null
6069,21/02/2014,23,0,3.1,null
6069,22/02/2014,0,0,3,null
6069,22/02/2014,1,0,3.5,null
6069,22/02/2014,2,0,4.3,null
6069,22/02/2014,3,0,4.8,null
6069,22/02/2014,4,1,5.1,null
6069,22/02/2014,5,0.3,4.9,null
6069,22/02/2014,6,0,5.1,null
6069,22/02/2014,7,0.1,5.1,null
6069,22/02/2014,8,0.3,4.9,null
6069,22/02/2014,9,0.4,4.9,null
6069,22/02/2014,10,1,4.9,null
6069,22/02/2014,11,0.4,5.3,null
6069,22/02/2014,12,0,6.1,null
6069,22/02/2014,13,0,6.6,null
6069,22/02/2014,14,0,6.9,null
6069,22/02/2014,15,0,6.9,null
6069,22/02/2014,16,0.2,6.4,null
6069,22/02/2014,17,0,6.2,null
6069,22/02/2014,18,0,6.1,null
6069,22/02/2014,19,0,5.8,null
6069,22/02/2014,20,0,5.9,null
6069,22/02/2014,21,0,6,null
6069,22/02/2014,22,0,6,null
6069,22/02/2014,23,0,5.8,null
6069,23/02/2014,0,0,5.8,null
6069,23/02/2014,1,0,5.7,null
6069,23/02/2014,2,0,5.6,null
6069,23/02/2014,3,0,5.6,null
6069,23/02/2014,4,0,5.2,null
6069,23/02/2014,5,0,4.7,null
6069,23/02/2014,6,0,4.7,null
6069,23/02/2014,7,0,4.9,null
6069,23/02/2014,8,0,5,null
6069,23/02/2014,9,0,5.7,null
6069,23/02/2014,10,0,6.1,null
6069,23/02/2014,11,0,6.6,null
6069,23/02/2014,12,0,6.9,null
6069,23/02/2014,13,0,7.3,null
6069,23/02/2014,14,0,7.8,null
6069,23/02/2014,15,0,7.9,null
6069,23/02/2014,16,0,7.6,null
6069,23/02/2014,17,0,7.5,null
6069,23/02/2014,18,0,7.4,null
6069,23/02/2014,19,0,7.8,null
6069,23/02/2014,20,0,8.2,null
6069,23/02/2014,21,0,8.4,null
6069,23/02/2014,22,0,8.3,null
6069,23/02/2014,23,0,8.1,null
6069,24/02/2014,0,0,8,null
6069,24/02/2014,1,0,8,null
6069,24/02/2014,2,0,8.1,null
6069,24/02/2014,3,0,8,null
6069,24/02/2014,4,0,7.8,null
6069,24/02/2014,5,0,7.7,null
6069,24/02/2014,6,0,6.8,null
6069,24/02/2014,7,0,5.5,null
6069,24/02/2014,8,0,5.2,null
6069,24/02/2014,9,0,5.8,null
6069,24/02/2014,10,0,6.6,null
6069,24/02/2014,11,0,6.8,null
6069,24/02/2014,12,0,7.9,null
6069,24/02/2014,13,0,8.4,null
6069,24/02/2014,14,0,8.4,null
6069,24/02/2014,15,0,8.1,null
6069,24/02/2014,16,0,7.6,null
6069,24/02/2014,17,0,7.2,null
6069,24/02/2014,18,0,6.6,null
6069,24/02/2014,19,0,6.2,null
6069,24/02/2014,20,0,5.7,null
6069,24/02/2014,21,0,5.6,null
6069,24/02/2014,22,0,5.3,null
6069,24/02/2014,23,0,4.9,null
6069,25/02/2014,0,0,4.4,null
6069,25/02/2014,1,0,4.1,null
6069,25/02/2014,2,0,4,null
6069,25/02/2014,3,0,3.7,null
6069,25/02/2014,4,0,3.3,null
6069,25/02/2014,5,0,3.2,null
6069,25/02/2014,6,0,2.3,null
6069,25/02/2014,7,0,2.2,null
6069,25/02/2014,8,0,2.4,null
6069,25/02/2014,9,0,3.5,null
6069,25/02/2014,10,0,4.9,null
6069,25/02/2014,11,0,7,null
6069,25/02/2014,12,0,8.4,null
6069,25/02/2014,13,0,9.3,null
6069,25/02/2014,14,0,8.1,null
6069,25/02/2014,15,0,7.2,null
6069,25/02/2014,16,0,6.7,null
6069,25/02/2014,17,0,6.2,null
6069,25/02/2014,18,0,5.9,null
6069,25/02/2014,19,0,6.1,null
6069,25/02/2014,20,0,5.8,null
6069,25/02/2014,21,0,5.7,null
6069,25/02/2014,22,0,5.6,null
6069,25/02/2014,23,0,5.4,null
6069,26/02/2014,0,0,5.1,null
6069,26/02/2014,1,0,5.2,null
6069,26/02/2014,2,0,4.6,null
6069,26/02/2014,3,0,4.6,null
6069,26/02/2014,4,0,4.8,null
6069,26/02/2014,5,0,5.2,null
6069,26/02/2014,6,0,4.8,null
6069,26/02/2014,7,0,5.1,null
6069,26/02/2014,8,0,5,null
6069,26/02/2014,9,0,6.1,null
6069,26/02/2014,10,0,7,null
6069,26/02/2014,11,0,7.8,null
6069,26/02/2014,12,0,8.4,null
6069,26/02/2014,13,0,8.7,null
6069,26/02/2014,14,0,8.7,null
6069,26/02/2014,15,0,8.4,null
6069,26/02/2014,16,0,8.3,null
6069,26/02/2014,17,0,7.8,null
6069,26/02/2014,18,0,7.1,null
6069,26/02/2014,19,0,6.1,null
6069,26/02/2014,20,0,5.2,null
6069,26/02/2014,21,0,5.2,null
6069,26/02/2014,22,0,5,null
6069,26/02/2014,23,0,4.8,null
6069,27/02/2014,0,0,5,null
6069,27/02/2014,1,0,5.2,null
6069,27/02/2014,2,0,5.1,null
6069,27/02/2014,3,0,4.8,null
6069,27/02/2014,4,0,4.6,null
